报告日,利率,涨跌
2010-03-12,1.9416,-0.03
2010-03-15,1.9407,-0.09
2010-03-16,1.9405,-0.02
2010-03-17,1.9406,0.01
2010-03-18,1.943,0.24
2010-03-19,1.942,-0.1
2010-03-22,1.941,-0.1
2010-03-23,1.9413,0.03
2010-03-24,1.9415,0.02
2010-03-25,1.9408,-0.07
2010-03-26,1.9405,-0.03
2010-03-29,1.943,0.25
2010-03-30,1.9408,-0.22
2010-03-31,1.9419,0.11
2010-04-01,1.9394,-0.25
2010-04-02,1.9378,-0.16
2010-04-06,1.9395,0.17
2010-04-07,1.9409,0.14
2010-04-08,1.9401,-0.08
2010-04-09,1.9388,-0.13
2010-04-12,1.9392,0.04
2010-04-13,1.9396,0.04
2010-04-14,1.9392,-0.04
2010-04-15,1.94,0.08
2010-04-16,1.9418,0.18
2010-04-19,1.9413,-0.05
2010-04-20,1.9412,-0.01
2010-04-21,1.942,0.08
2010-04-22,1.938,-0.4
2010-04-23,1.9384,0.04
2010-04-26,1.9376,-0.08
2010-04-27,1.9373,-0.03
2010-04-28,1.9364,-0.09
2010-04-29,1.9394,0.3
2010-04-30,1.9398,0.04
2010-05-04,1.941,0.12
2010-05-05,1.9433,0.23
2010-05-06,1.9465,0.32
2010-05-07,1.9479,0.14
2010-05-10,1.9489,0.1
2010-05-11,1.9478,-0.11
2010-05-12,1.9459,-0.19
2010-05-13,1.9459,0.0
2010-05-14,1.9464,0.05
2010-05-17,1.9477,0.13
2010-05-18,1.9513,0.36
2010-05-19,1.9497,-0.16
2010-05-20,1.95,0.03
2010-05-21,1.9542,0.42
2010-05-24,1.9658,1.16
2010-05-25,1.9923,2.65
2010-05-26,2.0389,4.66
2010-05-27,2.0677,2.88
2010-05-28,2.0925,2.48
2010-05-31,2.1201,2.76
2010-06-01,2.1885,6.84
2010-06-02,2.224,3.55
2010-06-03,2.2584,3.44
2010-06-04,2.2536,-0.48
2010-06-07,2.252,-0.16
2010-06-08,2.2669,1.49
2010-06-09,2.2803,1.34
2010-06-10,2.2994,1.91
2010-06-11,2.3128,1.34
2010-06-12,2.3327,1.99
2010-06-13,2.357,2.43
2010-06-17,2.3716,1.46
2010-06-18,2.4137,4.21
2010-06-21,2.4621,4.84
2010-06-22,2.5215,5.94
2010-06-23,2.5622,4.07
2010-06-24,2.6033,4.11
2010-06-25,2.6259,2.26
2010-06-28,2.6288,0.29
2010-06-29,2.638,0.92
2010-06-30,2.6308,-0.72
2010-07-01,2.6261,-0.47
2010-07-02,2.621,-0.51
2010-07-05,2.6126,-0.84
2010-07-06,2.6149,0.23
2010-07-07,2.6069,-0.8
2010-07-08,2.5978,-0.91
2010-07-09,2.5944,-0.34
2010-07-12,2.5978,0.34
2010-07-13,2.5953,-0.25
2010-07-14,2.5905,-0.48
2010-07-15,2.5849,-0.56
2010-07-16,2.5814,-0.35
2010-07-19,2.5709,-1.05
2010-07-20,2.5692,-0.17
2010-07-21,2.5483,-2.09
2010-07-22,2.5298,-1.85
2010-07-23,2.5165,-1.33
2010-07-26,2.5039,-1.26
2010-07-27,2.4768,-2.71
2010-07-28,2.4647,-1.21
2010-07-29,2.4609,-0.38
2010-07-30,2.4475,-1.34
2010-08-02,2.4468,-0.07
2010-08-03,2.4447,-0.21
2010-08-04,2.443,-0.17
2010-08-05,2.4473,0.43
2010-08-06,2.4528,0.55
2010-08-09,2.4557,0.29
2010-08-10,2.4625,0.68
2010-08-11,2.4674,0.49
2010-08-12,2.4646,-0.28
2010-08-13,2.4651,0.05
2010-08-16,2.4663,0.12
2010-08-17,2.4687,0.24
2010-08-18,2.4671,-0.16
2010-08-19,2.4673,0.02
2010-08-20,2.4672,-0.01
2010-08-23,2.4654,-0.18
2010-08-24,2.4686,0.32
2010-08-25,2.4688,0.02
2010-08-26,2.4723,0.35
2010-08-27,2.4896,1.73
2010-08-30,2.5035,1.39
2010-08-31,2.512,0.85
2010-09-01,2.5151,0.31
2010-09-02,2.5127,-0.24
2010-09-03,2.5144,0.17
2010-09-06,2.5286,1.42
2010-09-07,2.5319,0.33
2010-09-08,2.5358,0.39
2010-09-09,2.538,0.22
2010-09-10,2.5388,0.08
2010-09-13,2.5418,0.3
2010-09-14,2.5512,0.94
2010-09-15,2.5608,0.96
2010-09-16,2.5657,0.49
2010-09-17,2.5677,0.2
2010-09-19,2.5644,-0.33
2010-09-20,2.5689,0.45
2010-09-21,2.5732,0.43
2010-09-25,2.5749,0.17
2010-09-26,2.5863,1.14
2010-09-27,2.5972,1.09
2010-09-28,2.6046,0.74
2010-09-29,2.6092,0.46
2010-09-30,2.6113,0.21
2010-10-08,2.6164,0.51
2010-10-09,2.6169,0.05
2010-10-11,2.6215,0.46
2010-10-12,2.6362,1.47
2010-10-13,2.6406,0.44
2010-10-14,2.6442,0.36
2010-10-15,2.6506,0.64
2010-10-18,2.6528,0.22
2010-10-19,2.6533,0.05
2010-10-20,2.7331,7.98
2010-10-21,2.7643,3.12
2010-10-22,2.7893,2.5
2010-10-25,2.8034,1.41
2010-10-26,2.8115,0.81
2010-10-27,2.8165,0.5
2010-10-28,2.8265,1.0
2010-10-29,2.8302,0.37
2010-11-01,2.8344,0.42
2010-11-02,2.8391,0.47
2010-11-03,2.8412,0.21
2010-11-04,2.8448,0.36
2010-11-05,2.8452,0.04
2010-11-08,2.847,0.18
2010-11-09,2.8575,1.05
2010-11-10,2.865,0.75
2010-11-11,2.8727,0.77
2010-11-12,2.8817,0.9
2010-11-15,2.887,0.53
2010-11-16,2.8907,0.37
2010-11-17,2.8922,0.15
2010-11-18,2.8956,0.34
2010-11-19,2.8996,0.4
2010-11-22,2.9174,1.78
2010-11-23,2.9688,5.14
2010-11-24,3.0127,4.39
2010-11-25,3.0707,5.8
2010-11-26,3.1367,6.6
2010-11-29,3.1925,5.58
2010-11-30,3.2498,5.73
2010-12-01,3.2865,3.67
2010-12-02,3.3274,4.09
2010-12-03,3.3453,1.79
2010-12-06,3.374,2.87
2010-12-07,3.394,2.0
2010-12-08,3.42,2.6
2010-12-09,3.5292,10.92
2010-12-10,3.632,10.28
2010-12-13,3.666,3.4
2010-12-14,3.7205,5.45
2010-12-15,3.8158,9.53
2010-12-16,3.8548,3.9
2010-12-17,3.8842,2.94
2010-12-20,3.9181,3.39
2010-12-21,3.9496,3.15
2010-12-22,4.113,16.34
2010-12-23,4.179,6.6
2010-12-24,4.3264,14.74
2010-12-27,4.5641,23.77
2010-12-28,4.6021,3.8
2010-12-29,4.6236,2.15
2010-12-30,4.6216,-0.2
2010-12-31,4.6234,0.18
2011-01-04,4.5583,-6.51
2011-01-05,4.522,-3.63
2011-01-06,4.4648,-5.72
2011-01-07,4.4184,-4.64
2011-01-10,4.3408,-7.76
2011-01-11,4.2643,-7.65
2011-01-12,4.1951,-6.92
2011-01-13,4.172,-2.31
2011-01-14,4.1398,-3.22
2011-01-17,4.1383,-0.15
2011-01-18,4.1671,2.88
2011-01-19,4.3572,19.01
2011-01-20,4.6839,32.67
2011-01-21,4.9322,24.83
2011-01-24,5.0497,11.75
2011-01-25,5.2502,20.05
2011-01-26,5.4415,19.13
2011-01-27,5.5597,11.82
2011-01-28,5.6207,6.1
2011-01-30,5.7059,8.52
2011-01-31,5.7464,4.05
2011-02-01,5.6437,-10.27
2011-02-09,5.7299,8.62
2011-02-10,5.6362,-9.37
2011-02-11,5.4415,-19.47
2011-02-12,5.1854,-25.61
2011-02-14,5.0048,-18.06
2011-02-15,4.825,-17.98
2011-02-16,4.765,-6.0
2011-02-17,4.7215,-4.35
2011-02-18,4.7145,-0.7
2011-02-21,4.8776,16.31
2011-02-22,4.9333,5.57
2011-02-23,4.9357,0.24
2011-02-24,4.9197,-1.6
2011-02-25,4.925,0.53
2011-02-28,4.9107,-1.43
2011-03-01,4.8281,-8.26
2011-03-02,4.6752,-15.29
2011-03-03,4.5258,-14.94
2011-03-04,4.4645,-6.13
2011-03-07,4.4015,-6.3
2011-03-08,4.3203,-8.12
2011-03-09,4.2237,-9.66
2011-03-10,4.1944,-2.93
2011-03-11,4.1845,-0.99
2011-03-14,4.1903,0.58
2011-03-15,4.2129,2.26
2011-03-16,4.2207,0.78
2011-03-17,4.2401,1.94
2011-03-18,4.2461,0.6
2011-03-21,4.2684,2.23
2011-03-22,4.2684,0.0
2011-03-23,4.2654,-0.3
2011-03-24,4.2517,-1.37
2011-03-25,4.2388,-1.29
2011-03-28,4.2072,-3.16
2011-03-29,4.1666,-4.06
2011-03-30,4.1656,-0.1
2011-03-31,4.169,0.34
2011-04-01,4.1788,0.98
2011-04-02,4.1765,-0.23
2011-04-06,4.2293,5.28
2011-04-07,4.2491,1.98
2011-04-08,4.2531,0.4
2011-04-11,4.2522,-0.09
2011-04-12,4.248,-0.42
2011-04-13,4.2463,-0.17
2011-04-14,4.2387,-0.76
2011-04-15,4.2373,-0.14
2011-04-18,4.2671,2.98
2011-04-19,4.288,2.09
2011-04-20,4.3058,1.78
2011-04-21,4.3449,3.91
2011-04-22,4.3771,3.22
2011-04-25,4.4797,10.26
2011-04-26,4.5218,4.21
2011-04-27,4.5315,0.97
2011-04-28,4.5339,0.24
2011-04-29,4.5387,0.48
2011-05-03,4.539,0.03
2011-05-04,4.5165,-2.25
2011-05-05,4.5209,0.44
2011-05-06,4.5083,-1.26
2011-05-09,4.5101,0.18
2011-05-10,4.4986,-1.15
2011-05-11,4.4944,-0.42
2011-05-12,4.4909,-0.35
2011-05-13,4.5138,2.29
2011-05-16,4.5257,1.19
2011-05-17,4.5455,1.98
2011-05-18,4.5622,1.67
2011-05-19,4.5603,-0.19
2011-05-20,4.5625,0.22
2011-05-23,4.5682,0.57
2011-05-24,4.5933,2.51
2011-05-25,4.6263,3.3
2011-05-26,4.644,1.77
2011-05-27,4.642,-0.2
2011-05-30,4.6003,-4.17
2011-05-31,4.6059,0.56
2011-06-01,4.6121,0.62
2011-06-02,4.6002,-1.19
2011-06-03,4.5925,-0.77
2011-06-07,4.5981,0.56
2011-06-08,4.6543,5.62
2011-06-09,4.7502,9.59
2011-06-10,4.7705,2.03
2011-06-13,4.8743,10.38
2011-06-14,4.9232,4.89
2011-06-15,5.2788,35.56
2011-06-16,5.5884,30.96
2011-06-17,5.6733,8.49
2011-06-20,5.7433,7.0
2011-06-21,5.8421,9.88
2011-06-22,6.0594,21.73
2011-06-23,6.383,32.36
2011-06-24,6.3893,0.63
2011-06-27,6.4302,4.09
2011-06-28,6.4611,3.09
2011-06-29,6.4571,-0.4
2011-06-30,6.3917,-6.54
2011-07-01,6.3867,-0.5
2011-07-04,6.3579,-2.88
2011-07-05,6.3481,-0.98
2011-07-06,6.3333,-1.48
2011-07-07,6.3302,-0.31
2011-07-08,6.3057,-2.45
2011-07-11,6.2398,-6.59
2011-07-12,6.1912,-4.86
2011-07-13,6.1102,-8.1
2011-07-14,6.0853,-2.49
2011-07-15,6.0216,-6.37
2011-07-18,5.9927,-2.89
2011-07-19,5.981,-1.17
2011-07-20,5.9694,-1.16
2011-07-21,5.956,-1.34
2011-07-22,5.9688,1.28
2011-07-25,6.0383,6.95
2011-07-26,6.0283,-1.0
2011-07-27,6.0198,-0.85
2011-07-28,6.0002,-1.96
2011-07-29,5.9993,-0.09
2011-08-01,5.9712,-2.81
2011-08-02,5.9085,-6.27
2011-08-03,5.8897,-1.88
2011-08-04,5.8493,-4.04
2011-08-05,5.8066,-4.27
2011-08-08,5.7463,-6.03
2011-08-09,5.6908,-5.55
2011-08-10,5.649,-4.18
2011-08-11,5.5883,-6.07
2011-08-12,5.5257,-6.26
2011-08-15,5.4929,-3.28
2011-08-16,5.4602,-3.27
2011-08-17,5.4443,-1.59
2011-08-18,5.4328,-1.15
2011-08-19,5.4328,0.0
2011-08-22,5.4273,-0.55
2011-08-23,5.4246,-0.27
2011-08-24,5.4049,-1.97
2011-08-25,5.3848,-2.01
2011-08-26,5.3546,-3.02
2011-08-29,5.4867,13.21
2011-08-30,5.5113,2.46
2011-08-31,5.5444,3.31
2011-09-01,5.5774,3.3
2011-09-02,5.5753,-0.21
2011-09-05,5.6079,3.26
2011-09-06,5.611,0.31
2011-09-07,5.6509,3.99
2011-09-08,5.6554,0.45
2011-09-09,5.6513,-0.41
2011-09-13,5.6272,-2.41
2011-09-14,5.6304,0.32
2011-09-15,5.6209,-0.95
2011-09-16,5.6167,-0.42
2011-09-19,5.6138,-0.29
2011-09-20,5.6216,0.78
2011-09-21,5.6393,1.77
2011-09-22,5.6289,-1.04
2011-09-23,5.6328,0.39
2011-09-26,5.6195,-1.33
2011-09-27,5.6269,0.74
2011-09-28,5.6391,1.22
2011-09-29,5.6399,0.08
2011-09-30,5.6466,0.67
2011-10-08,5.6421,-0.45
2011-10-09,5.6412,-0.09
2011-10-10,5.648,0.68
2011-10-11,5.6503,0.23
2011-10-12,5.6343,-1.6
2011-10-13,5.632,-0.23
2011-10-14,5.6343,0.23
2011-10-17,5.6404,0.61
2011-10-18,5.6235,-1.69
2011-10-19,5.6179,-0.56
2011-10-20,5.604,-1.39
2011-10-21,5.617,1.3
2011-10-24,5.6136,-0.34
2011-10-25,5.6363,2.27
2011-10-26,5.6354,-0.09
2011-10-27,5.6522,1.68
2011-10-28,5.6643,1.21
2011-10-31,5.7048,4.05
2011-11-01,5.7693,6.45
2011-11-02,5.7033,-6.6
2011-11-03,5.7017,-0.16
2011-11-04,5.7043,0.26
2011-11-07,5.7221,1.78
2011-11-08,5.71,-1.21
2011-11-09,5.7046,-0.54
2011-11-10,5.6842,-2.04
2011-11-11,5.6542,-3.0
2011-11-14,5.6617,0.75
2011-11-15,5.6608,-0.09
2011-11-16,5.6558,-0.5
2011-11-17,5.6575,0.17
2011-11-18,5.655,-0.25
2011-11-21,5.665,1.0
2011-11-22,5.6707,0.57
2011-11-23,5.6692,-0.15
2011-11-24,5.6673,-0.19
2011-11-25,5.6673,0.0
2011-11-28,5.6514,-1.59
2011-11-29,5.6696,1.82
2011-11-30,5.6654,-0.42
2011-12-01,5.6054,-6.0
2011-12-02,5.5433,-6.21
2011-12-05,5.53,-1.33
2011-12-06,5.5183,-1.17
2011-12-07,5.4842,-3.41
2011-12-08,5.4711,-1.31
2011-12-09,5.4682,-0.29
2011-12-12,5.4607,-0.75
2011-12-13,5.4511,-0.96
2011-12-14,5.4459,-0.52
2011-12-15,5.4471,0.12
2011-12-16,5.4506,0.35
2011-12-19,5.4505,-0.01
2011-12-20,5.4563,0.58
2011-12-21,5.4484,-0.79
2011-12-22,5.456,0.76
2011-12-23,5.4612,0.52
2011-12-26,5.4572,-0.4
2011-12-27,5.4686,1.14
2011-12-28,5.4757,0.71
2011-12-29,5.4742,-0.15
2011-12-30,5.4749,0.07
2011-12-31,5.4691,-0.58
2012-01-04,5.4655,-0.36
2012-01-05,5.4615,-0.4
2012-01-06,5.46,-0.15
2012-01-09,5.4602,0.02
2012-01-10,5.4616,0.14
2012-01-11,5.442,-1.96
2012-01-12,5.4498,0.78
2012-01-13,5.457,0.72
2012-01-16,5.4844,2.74
2012-01-17,5.5147,3.03
2012-01-18,5.5883,7.36
2012-01-19,5.5498,-3.85
2012-01-20,5.5071,-4.27
2012-01-21,5.4815,-2.56
2012-01-29,5.4742,-0.73
2012-01-30,5.4705,-0.37
2012-01-31,5.4668,-0.37
2012-02-01,5.4586,-0.82
2012-02-02,5.4515,-0.71
2012-02-03,5.4391,-1.24
2012-02-06,5.431,-0.81
2012-02-07,5.3811,-4.99
2012-02-08,5.3611,-2.0
2012-02-09,5.3313,-2.98
2012-02-10,5.3142,-1.71
2012-02-13,5.2982,-1.6
2012-02-14,5.284,-1.42
2012-02-15,5.2774,-0.66
2012-02-16,5.284,0.66
2012-02-17,5.3061,2.21
2012-02-20,5.3148,0.87
2012-02-21,5.306,-0.88
2012-02-22,5.3055,-0.05
2012-02-23,5.3044,-0.11
2012-02-24,5.3043,-0.01
2012-02-27,5.2974,-0.69
2012-02-28,5.2828,-1.46
2012-02-29,5.2775,-0.53
2012-03-01,5.2665,-1.1
2012-03-02,5.2506,-1.59
2012-03-05,5.2383,-1.23
2012-03-06,5.2158,-2.25
2012-03-07,5.1689,-4.69
2012-03-08,5.1397,-2.92
2012-03-09,5.1081,-3.16
2012-03-12,5.0835,-2.46
2012-03-13,5.0629,-2.06
2012-03-14,5.0461,-1.68
2012-03-15,5.0195,-2.66
2012-03-16,4.9999,-1.96
2012-03-19,4.9818,-1.81
2012-03-20,4.967,-1.48
2012-03-21,4.9643,-0.27
2012-03-22,4.95,-1.43
2012-03-23,4.9515,0.15
2012-03-26,4.9446,-0.69
2012-03-27,4.9474,0.28
2012-03-28,4.9282,-1.92
2012-03-29,4.9114,-1.68
2012-03-30,4.9024,-0.9
2012-03-31,4.8832,-1.92
2012-04-01,4.883,-0.02
2012-04-05,4.8775,-0.55
2012-04-06,4.876,-0.15
2012-04-09,4.8659,-1.01
2012-04-10,4.8543,-1.16
2012-04-11,4.8446,-0.97
2012-04-12,4.8399,-0.47
2012-04-13,4.8368,-0.31
2012-04-16,4.8355,-0.13
2012-04-17,4.8194,-1.61
2012-04-18,4.7934,-2.6
2012-04-19,4.7768,-1.66
2012-04-20,4.7658,-1.1
2012-04-23,4.745,-2.08
2012-04-24,4.7363,-0.87
2012-04-25,4.724,-1.23
2012-04-26,4.7165,-0.75
2012-04-27,4.7113,-0.52
2012-04-28,4.7037,-0.76
2012-05-02,4.6985,-0.52
2012-05-03,4.6919,-0.66
2012-05-04,4.6844,-0.75
2012-05-07,4.6728,-1.16
2012-05-08,4.6628,-1.0
2012-05-09,4.6479,-1.49
2012-05-10,4.6298,-1.81
2012-05-11,4.6178,-1.2
2012-05-14,4.5584,-5.94
2012-05-15,4.5223,-3.61
2012-05-16,4.4876,-3.47
2012-05-17,4.4612,-2.64
2012-05-18,4.4331,-2.81
2012-05-21,4.405,-2.81
2012-05-22,4.3754,-2.96
2012-05-23,4.3333,-4.21
2012-05-24,4.3048,-2.85
2012-05-25,4.27,-3.48
2012-05-28,4.25,-2.0
2012-05-29,4.232,-1.8
2012-05-30,4.2213,-1.07
2012-05-31,4.2068,-1.45
2012-06-01,4.1968,-1.0
2012-06-04,4.1921,-0.47
2012-06-05,4.1818,-1.03
2012-06-06,4.1766,-0.52
2012-06-07,4.1701,-0.65
2012-06-08,4.1163,-5.38
2012-06-11,4.0972,-1.91
2012-06-12,4.0835,-1.37
2012-06-13,4.0649,-1.86
2012-06-14,4.0523,-1.26
2012-06-15,4.0419,-1.04
2012-06-18,4.0343,-0.76
2012-06-19,4.0247,-0.96
2012-06-20,4.0402,1.55
2012-06-21,4.0517,1.15
2012-06-25,4.1036,5.19
2012-06-26,4.1132,0.96
2012-06-27,4.1093,-0.39
2012-06-28,4.0844,-2.49
2012-06-29,4.0778,-0.66
2012-07-02,4.0732,-0.46
2012-07-03,4.0674,-0.58
2012-07-04,4.055,-1.24
2012-07-05,4.0479,-0.71
2012-07-06,4.0092,-3.87
2012-07-09,3.9841,-2.51
2012-07-10,3.9544,-2.97
2012-07-11,3.9225,-3.19
2012-07-12,3.8791,-4.34
2012-07-13,3.8374,-4.17
2012-07-16,3.8071,-3.03
2012-07-17,3.7932,-1.39
2012-07-18,3.7859,-0.73
2012-07-19,3.7834,-0.25
2012-07-20,3.7801,-0.33
2012-07-23,3.7777,-0.24
2012-07-24,3.7669,-1.08
2012-07-25,3.7737,0.68
2012-07-26,3.7689,-0.48
2012-07-27,3.7593,-0.96
2012-07-30,3.7466,-1.27
2012-07-31,3.7371,-0.95
2012-08-01,3.7289,-0.82
2012-08-02,3.7197,-0.92
2012-08-03,3.6864,-3.33
2012-08-06,3.674,-1.24
2012-08-07,3.6587,-1.53
2012-08-08,3.6393,-1.94
2012-08-09,3.6099,-2.94
2012-08-10,3.5893,-2.06
2012-08-13,3.5793,-1.0
2012-08-14,3.5823,0.3
2012-08-15,3.5892,0.69
2012-08-16,3.5994,1.02
2012-08-17,3.6113,1.19
2012-08-20,3.6263,1.5
2012-08-21,3.6508,2.45
2012-08-22,3.6533,0.25
2012-08-23,3.6543,0.1
2012-08-24,3.6548,0.05
2012-08-27,3.6284,-2.64
2012-08-28,3.6379,0.95
2012-08-29,3.6335,-0.44
2012-08-30,3.6314,-0.21
2012-08-31,3.6325,0.11
2012-09-03,3.637,0.45
2012-09-04,3.637,0.0
2012-09-05,3.6397,0.27
2012-09-06,3.6365,-0.32
2012-09-07,3.6373,0.08
2012-09-10,3.6389,0.16
2012-09-11,3.6465,0.76
2012-09-12,3.6461,-0.04
2012-09-13,3.6496,0.35
2012-09-14,3.6501,0.05
2012-09-17,3.6497,-0.04
2012-09-18,3.6505,0.08
2012-09-19,3.652,0.15
2012-09-20,3.6583,0.63
2012-09-21,3.6686,1.03
2012-09-24,3.6835,1.49
2012-09-25,3.6874,0.39
2012-09-26,3.6883,0.09
2012-09-27,3.6875,-0.08
2012-09-28,3.6865,-0.1
2012-09-29,3.6857,-0.08
2012-10-08,3.6868,0.11
2012-10-09,3.6881,0.13
2012-10-10,3.689,0.09
2012-10-11,3.6997,1.07
2012-10-12,3.7026,0.29
2012-10-15,3.6992,-0.34
2012-10-16,3.6994,0.02
2012-10-17,3.6991,-0.03
2012-10-18,3.7037,0.46
2012-10-19,3.7075,0.38
2012-10-22,3.7019,-0.56
2012-10-23,3.6918,-1.01
2012-10-24,3.7039,1.21
2012-10-25,3.7086,0.47
2012-10-26,3.7108,0.22
2012-10-29,3.722,1.12
2012-10-30,3.7193,-0.27
2012-10-31,3.7185,-0.08
2012-11-01,3.7164,-0.21
2012-11-02,3.7204,0.4
2012-11-05,3.722,0.16
2012-11-06,3.7221,0.01
2012-11-07,3.7285,0.64
2012-11-08,3.7332,0.47
2012-11-09,3.7407,0.75
2012-11-12,3.7559,1.52
2012-11-13,3.7694,1.35
2012-11-14,3.7699,0.05
2012-11-15,3.771,0.11
2012-11-16,3.7777,0.67
2012-11-19,3.7839,0.62
2012-11-20,3.7893,0.54
2012-11-21,3.79,0.07
2012-11-22,3.7979,0.79
2012-11-23,3.8012,0.33
2012-11-26,3.8055,0.43
2012-11-27,3.8125,0.7
2012-11-28,3.814,0.15
2012-11-29,3.821,0.7
2012-11-30,3.8256,0.46
2012-12-03,3.8252,-0.04
2012-12-04,3.8319,0.67
2012-12-05,3.8347,0.28
2012-12-06,3.8398,0.51
2012-12-07,3.8431,0.33
2012-12-10,3.8488,0.57
2012-12-11,3.8513,0.25
2012-12-12,3.8547,0.34
2012-12-13,3.855,0.03
2012-12-14,3.8572,0.22
2012-12-17,3.8608,0.36
2012-12-18,3.8664,0.56
2012-12-19,3.8742,0.78
2012-12-20,3.8809,0.67
2012-12-21,3.8832,0.23
2012-12-24,3.888,0.48
2012-12-25,3.8923,0.43
2012-12-26,3.8954,0.31
2012-12-27,3.8961,0.07
2012-12-28,3.8965,0.04
2012-12-31,3.8996,0.31
2013-01-04,3.9,0.04
2013-01-05,3.9016,0.16
2013-01-06,3.9026,0.1
2013-01-07,3.9028,0.02
2013-01-08,3.9029,0.01
2013-01-09,3.9031,0.02
2013-01-10,3.9024,-0.07
2013-01-11,3.9043,0.19
2013-01-14,3.9058,0.15
2013-01-15,3.9047,-0.11
2013-01-16,3.9029,-0.18
2013-01-17,3.9026,-0.03
2013-01-18,3.8942,-0.84
2013-01-21,3.8861,-0.81
2013-01-22,3.8839,-0.22
2013-01-23,3.88,-0.39
2013-01-24,3.8804,0.04
2013-01-25,3.8831,0.27
2013-01-28,3.8863,0.32
2013-01-29,3.8872,0.09
2013-01-30,3.8876,0.04
2013-01-31,3.8878,0.02
2013-02-01,3.8883,0.05
2013-02-04,3.889,0.07
2013-02-05,3.8913,0.23
2013-02-06,3.8929,0.16
2013-02-07,3.8937,0.08
2013-02-08,3.8916,-0.21
2013-02-16,3.8933,0.17
2013-02-17,3.8892,-0.41
2013-02-18,3.886,-0.32
2013-02-19,3.8817,-0.43
2013-02-20,3.88,-0.17
2013-02-21,3.88,0.0
2013-02-22,3.8798,-0.02
2013-02-25,3.88,0.02
2013-02-26,3.8842,0.42
2013-02-27,3.8866,0.24
2013-02-28,3.8946,0.8
2013-03-01,3.8946,0.0
2013-03-04,3.892,-0.26
2013-03-05,3.8918,-0.02
2013-03-06,3.8866,-0.52
2013-03-07,3.8837,-0.29
2013-03-08,3.8812,-0.25
2013-03-11,3.8816,0.04
2013-03-12,3.8822,0.06
2013-03-13,3.8833,0.11
2013-03-14,3.8821,-0.12
2013-03-15,3.8836,0.15
2013-03-18,3.8801,-0.35
2013-03-19,3.8802,0.01
2013-03-20,3.8804,0.02
2013-03-21,3.8794,-0.1
2013-03-22,3.8801,0.07
2013-03-25,3.8801,0.0
2013-03-26,3.8802,0.01
2013-03-27,3.8811,0.09
2013-03-28,3.8814,0.03
2013-03-29,3.8805,-0.09
2013-04-01,3.8804,-0.01
2013-04-02,3.8804,0.0
2013-04-03,3.8804,0.0
2013-04-07,3.8814,0.1
2013-04-08,3.8818,0.04
2013-04-09,3.8812,-0.06
2013-04-10,3.8818,0.06
2013-04-11,3.8803,-0.15
2013-04-12,3.8803,0.0
2013-04-15,3.8802,-0.01
2013-04-16,3.8803,0.01
2013-04-17,3.8803,0.0
2013-04-18,3.8803,0.0
2013-04-19,3.8813,0.1
2013-04-22,3.8828,0.15
2013-04-23,3.8844,0.16
2013-04-24,3.8837,-0.07
2013-04-25,3.8857,0.2
2013-04-26,3.8843,-0.14
2013-04-27,3.8821,-0.22
2013-04-28,3.8821,0.0
2013-05-02,3.883,0.09
2013-05-03,3.8814,-0.16
2013-05-06,3.881,-0.04
2013-05-07,3.8808,-0.02
2013-05-08,3.8804,-0.04
2013-05-09,3.8803,-0.01
2013-05-10,3.8802,-0.01
2013-05-13,3.88,-0.02
2013-05-14,3.8803,0.03
2013-05-15,3.8803,0.0
2013-05-16,3.8805,0.02
2013-05-17,3.8823,0.18
2013-05-20,3.8831,0.08
2013-05-21,3.8834,0.03
2013-05-22,3.8852,0.18
2013-05-23,3.8847,-0.05
2013-05-24,3.8838,-0.09
2013-05-27,3.8834,-0.04
2013-05-28,3.8848,0.14
2013-05-29,3.8821,-0.27
2013-05-30,3.8818,-0.03
2013-05-31,3.8821,0.03
2013-06-03,3.8834,0.13
2013-06-04,3.8835,0.01
2013-06-05,3.8838,0.03
2013-06-06,3.8938,1.0
2013-06-07,4.574,68.02
2013-06-08,5.108,53.4
2013-06-09,5.145,3.7
2013-06-13,5.205,6.0
2013-06-14,5.29,8.5
2013-06-17,5.319,2.9
2013-06-18,5.329,1.0
2013-06-19,5.408,7.9
2013-06-20,5.803,39.5
2013-06-21,5.79,-1.3
2013-06-24,5.724,-6.6
2013-06-25,5.641,-8.3
2013-06-26,5.582,-5.9
2013-06-27,5.539,-4.3
2013-06-28,5.439,-10.0
2013-07-01,5.295,-14.4
2013-07-02,5.211,-8.4
2013-07-03,5.148,-6.3
2013-07-04,5.029,-11.9
2013-07-05,4.939,-9.0
2013-07-08,4.794,-14.5
2013-07-09,4.723,-7.1
2013-07-10,4.704,-1.9
2013-07-11,4.6955,-0.85
2013-07-12,4.691,-0.45
2013-07-15,4.6785,-1.25
2013-07-16,4.6703,-0.82
2013-07-17,4.662,-0.83
2013-07-18,4.6578,-0.42
2013-07-19,4.6525,-0.53
2013-07-22,4.6515,-0.1
2013-07-23,4.6517,0.02
2013-07-24,4.661,0.93
2013-07-25,4.6601,-0.09
2013-07-26,4.667,0.69
2013-07-29,4.671,0.4
2013-07-30,4.667,-0.4
2013-07-31,4.6645,-0.25
2013-08-01,4.6635,-0.1
2013-08-02,4.6595,-0.4
2013-08-05,4.655,-0.45
2013-08-06,4.6538,-0.12
2013-08-07,4.6515,-0.23
2013-08-08,4.6504,-0.11
2013-08-09,4.6501,-0.03
